test,predict,testlabel,predictlabel
0.620230769,0.6583177,0,1
0.624666667,0.6913536,0,1
0.6716666669999999,0.70410246,1,2
0.701666667,0.67922544,2,1
0.7277692310000001,0.73026955,2,2
